,Date,1,2,3,4,5,6,7
174,"May 22, 99",2,8,12,27,37,39,11
175,"May 19, 99",2,5,18,36,37,47,13
176,"May 15, 99",2,14,28,30,38,45,1
177,"May 12, 99",2,5,18,29,35,37,24
178,"May 8, 99",3,4,9,24,46,49,8
179,"May 5, 99",1,26,29,37,40,43,38
180,"May 1, 99",6,12,18,20,30,45,40
181,"Apr 28, 99",11,14,16,17,19,26,35
182,"Apr 24, 99",2,9,16,35,41,48,29
183,"Apr 21, 99",13,20,22,32,39,43,5
184,"Apr 17, 99",24,28,29,31,36,40,25
185,"Apr 14, 99",17,20,28,34,40,42,11
186,"Apr 10, 99",4,23,33,34,36,47,16
187,"Apr 7, 99",2,25,38,42,45,48,20
188,"Apr 3, 99",11,22,24,31,32,36,2
189,"Mar 31, 99",3,12,18,28,31,36,14
190,"Mar 27, 99",15,21,32,34,36,38,13
191,"Mar 24, 99",22,26,32,38,45,46,10
192,"Mar 20, 99",2,12,16,19,36,37,18
193,"Mar 17, 99",7,9,12,30,41,44,24
194,"Mar 13, 99",5,24,30,33,37,40,31
195,"Mar 10, 99",7,9,10,13,15,34,47
196,"Mar 6, 99",14,32,35,47,48,49,13
197,"Mar 3, 99",2,3,5,10,26,27,35
198,"Feb 27, 99",12,24,25,29,39,42,3
199,"Feb 24, 99",2,17,19,20,26,41,11
200,"Feb 20, 99",9,16,27,28,32,45,43
201,"Feb 17, 99",8,15,27,40,45,46,34
202,"Feb 13, 99",7,12,30,35,44,49,39
203,"Feb 10, 99",9,26,32,41,48,49,7
204,"Feb 6, 99",6,11,20,28,33,49,47
205,"Feb 3, 99",10,17,19,23,25,35,6
206,"Jan 30, 99",4,22,23,38,42,43,49
207,"Jan 27, 99",12,29,38,46,48,49,7
208,"Jan 23, 99",4,5,9,17,30,41,20
209,"Jan 20, 99",1,10,16,38,44,45,20
210,"Jan 16, 99",1,3,5,27,30,45,4
211,"Jan 13, 99",1,2,6,10,14,29,3
212,"Jan 9, 99",1,3,18,23,24,35,29
213,"Jan 6, 99",6,11,30,36,37,48,24
214,"Jan 2, 99",6,28,33,34,36,48,27
5,"Dec 30, 00",7,9,17,27,31,48,41
6,"Dec 27, 00",6,9,17,33,43,45,37
7,"Dec 23, 00",11,15,24,30,31,33,25
8,"Dec 20, 00",13,41,42,45,46,49,48
9,"Dec 16, 00",4,17,27,33,34,45,42
10,"Dec 13, 00",14,16,18,19,34,40,45
11,"Dec 9, 00",9,19,21,30,38,40,33
12,"Dec 6, 00",2,14,21,25,32,47,22
13,"Dec 2, 00",3,6,20,24,36,47,34
14,"Nov 29, 00",6,13,23,24,31,42,27
15,"Nov 25, 00",12,23,24,31,45,46,33
16,"Nov 22, 00",4,32,36,37,40,49,42
17,"Nov 18, 00",5,9,23,28,29,48,26
18,"Nov 15, 00",24,25,28,36,37,42,40
19,"Nov 11, 00",21,26,29,42,44,49,33
20,"Nov 8, 00",12,21,33,39,47,49,46
21,"Nov 4, 00",5,6,11,20,25,47,34
22,"Nov 1, 00",9,13,21,23,36,47,15
23,"Oct 28, 00",3,10,23,40,43,46,42
24,"Oct 25, 00",7,12,16,29,37,43,49
25,"Oct 21, 00",38,43,44,45,46,47,17
26,"Oct 18, 00",2,9,11,23,27,45,17
27,"Oct 14, 00",1,10,14,19,38,45,18
28,"Oct 11, 00",5,6,21,35,38,46,15
29,"Oct 7, 00",6,24,25,40,41,44,16
30,"Oct 4, 00",7,14,19,40,43,49,13
31,"Sep 30, 00",15,18,20,24,31,41,1
32,"Sep 27, 00",1,24,29,35,40,45,34
33,"Sep 23, 00",2,20,22,31,37,49,27
34,"Sep 20, 00",3,6,21,30,36,40,14
35,"Sep 16, 00",15,20,36,37,46,49,45
36,"Sep 13, 00",2,10,27,29,31,49,46
37,"Sep 9, 00",9,11,19,22,24,42,12
38,"Sep 6, 00",20,27,31,40,42,45,32
39,"Sep 2, 00",4,6,12,27,28,46,18
40,"Aug 30, 00",18,19,29,40,43,49,13
41,"Aug 26, 00",10,23,35,41,43,47,16
42,"Aug 23, 00",6,8,14,17,32,47,10
43,"Aug 19, 00",2,11,14,22,25,34,6
44,"Aug 16, 00",10,15,16,32,33,41,9
45,"Aug 12, 00",3,13,14,18,29,40,48
46,"Aug 9, 00",9,21,39,42,45,49,25
47,"Aug 5, 00",11,33,37,40,45,46,17
48,"Aug 2, 00",2,3,12,27,31,47,11
49,"Jul 29, 00",5,12,19,35,37,43,2
50,"Jul 26, 00",2,3,25,37,39,40,46
51,"Jul 22, 00",1,12,18,23,42,47,26
52,"Jul 19, 00",15,17,32,42,43,45,9
53,"Jul 15, 00",4,20,28,34,42,49,25
54,"Jul 12, 00",16,21,31,35,42,44,25
55,"Jul 8, 00",5,10,12,38,40,41,11
56,"Jul 5, 00",11,15,19,27,40,48,16
57,"Jul 1, 00",10,15,17,20,31,44,4
58,"Jun 28, 00",3,13,22,23,24,25,7
59,"Jun 24, 00",1,17,21,27,40,44,36
60,"Jun 21, 00",11,15,29,31,34,46,7
61,"Jun 17, 00",5,7,9,33,41,48,43
62,"Jun 14, 00",5,6,21,26,33,40,22
63,"Jun 10, 00",1,4,16,22,32,37,33
64,"Jun 7, 00",7,10,27,42,43,47,44
65,"Jun 3, 00",4,8,18,32,38,45,30
66,"May 31, 00",2,5,11,25,32,34,39
67,"May 27, 00",11,14,18,27,30,42,22
68,"May 24, 00",22,23,24,27,30,45,33
69,"May 20, 00",3,5,8,14,27,31,18
70,"May 17, 00",1,13,23,36,37,48,16
71,"May 13, 00",2,10,11,27,33,37,7
72,"May 10, 00",13,19,23,40,45,49,15
73,"May 6, 00",11,12,19,34,36,45,6
74,"May 3, 00",12,19,33,36,40,44,24
75,"Apr 29, 00",1,6,19,25,33,48,27
76,"Apr 26, 00",5,24,28,35,38,42,36
77,"Apr 22, 00",7,14,20,24,28,39,31
78,"Apr 19, 00",12,16,32,44,47,49,42
79,"Apr 15, 00",1,18,25,41,47,48,3
80,"Apr 12, 00",10,29,34,42,46,47,40
81,"Apr 8, 00",5,10,24,27,30,45,2
82,"Apr 5, 00",5,9,12,20,25,27,39
83,"Apr 1, 00",3,16,32,39,46,49,19
84,"Mar 29, 00",10,11,12,19,41,48,34
85,"Mar 25, 00",10,30,31,35,43,44,46
86,"Mar 22, 00",3,8,17,24,27,43,10
87,"Mar 18, 00",4,16,19,26,35,43,47
88,"Mar 15, 00",4,5,26,29,30,34,22
89,"Mar 11, 00",3,12,26,34,37,41,38
90,"Mar 8, 00",11,21,27,29,39,45,34
91,"Mar 4, 00",10,14,16,19,23,36,2
92,"Mar 1, 00",4,10,14,19,22,27,18
93,"Feb 26, 00",3,5,10,41,43,45,8
94,"Feb 23, 00",1,5,29,32,37,43,44
95,"Feb 19, 00",7,9,13,25,27,47,14
96,"Feb 16, 00",11,18,25,28,34,44,14
97,"Feb 12, 00",7,22,25,35,40,42,11
98,"Feb 9, 00",3,11,16,24,36,49,45
99,"Feb 5, 00",4,20,24,44,46,47,14
100,"Feb 2, 00",8,20,34,36,41,43,31
101,"Jan 29, 00",6,7,22,33,36,40,9
102,"Jan 26, 00",12,17,25,44,45,47,43
103,"Jan 22, 00",4,14,18,36,39,44,11
104,"Jan 19, 00",2,6,27,40,41,47,37
105,"Jan 15, 00",1,9,15,26,47,48,13
106,"Jan 12, 00",6,14,20,32,37,44,24
107,"Jan 8, 00",6,16,27,30,34,35,13
108,"Jan 5, 00",3,12,22,35,40,47,19
109,"Jan 1, 00",2,34,36,41,43,45,4
112,"Dec 29, 01",25,26,34,36,43,46,9
113,"Dec 26, 01",3,6,9,10,13,20,29
114,"Dec 22, 01",14,27,34,38,44,45,24
115,"Dec 19, 01",10,17,19,20,25,35,11
116,"Dec 15, 01",1,8,18,31,34,37,27
117,"Dec 12, 01",18,30,31,32,43,44,37
118,"Dec 8, 01",2,3,4,18,28,43,15
119,"Dec 5, 01",10,13,31,43,47,48,44
120,"Dec 1, 01",2,3,6,7,18,36,14
121,"Nov 28, 01",1,21,29,42,45,47,8
122,"Nov 24, 01",2,7,21,33,39,46,15
123,"Nov 21, 01",2,8,12,18,24,35,43
124,"Nov 17, 01",4,15,21,31,41,49,43
125,"Nov 14, 01",1,20,27,42,46,48,32
126,"Nov 10, 01",3,13,17,26,33,35,23
127,"Nov 7, 01",2,5,13,18,29,42,35
128,"Nov 3, 01",4,8,14,26,29,43,16
129,"Oct 31, 01",12,15,29,30,45,47,8
130,"Oct 27, 01",18,21,25,26,32,48,38
131,"Oct 24, 01",4,12,21,26,43,46,16
132,"Oct 20, 01",9,10,22,38,43,44,20
133,"Oct 17, 01",18,21,25,34,36,45,11
134,"Oct 13, 01",14,17,22,32,36,49,16
135,"Oct 10, 01",9,25,42,43,46,47,16
136,"Oct 6, 01",1,18,27,28,43,47,11
137,"Oct 3, 01",19,20,22,28,40,42,1
138,"Sep 29, 01",2,11,16,18,21,33,5
139,"Sep 26, 01",2,6,12,17,39,47,8
140,"Sep 22, 01",10,19,27,29,33,36,23
141,"Sep 19, 01",10,24,25,30,40,48,21
142,"Sep 15, 01",4,22,24,32,42,43,18
143,"Sep 12, 01",7,15,34,38,43,45,29
144,"Sep 8, 01",4,22,25,27,39,45,31
145,"Sep 5, 01",8,9,21,34,42,43,5
146,"Sep 1, 01",7,8,18,23,47,48,49
147,"Aug 29, 01",7,9,22,23,37,42,36
148,"Aug 25, 01",1,7,18,23,29,43,4
149,"Aug 22, 01",5,13,15,28,31,34,18
150,"Aug 18, 01",5,19,26,29,40,42,14
151,"Aug 15, 01",14,22,27,32,40,47,26
152,"Aug 11, 01",12,14,16,23,24,45,11
153,"Aug 8, 01",16,19,29,35,36,38,47
154,"Aug 4, 01",1,11,15,33,36,49,5
155,"Aug 1, 01",6,33,39,41,42,44,25
156,"Jul 28, 01",15,26,29,41,46,48,23
157,"Jul 25, 01",6,8,13,24,34,46,12
158,"Jul 21, 01",1,11,22,27,33,49,10
159,"Jul 18, 01",5,10,13,19,22,47,30
160,"Jul 14, 01",8,21,25,35,40,41,5
161,"Jul 11, 01",9,23,27,31,35,48,1
162,"Jul 7, 01",5,17,29,31,33,46,20
163,"Jul 4, 01",3,5,9,31,40,41,47
164,"Jun 30, 01",3,8,15,32,46,48,44
165,"Jun 27, 01",1,3,19,27,30,48,11
166,"Jun 23, 01",3,15,24,36,42,47,49
167,"Jun 20, 01",2,3,13,17,23,32,39
168,"Jun 16, 01",14,19,20,21,24,28,32
169,"Jun 13, 01",7,18,22,30,36,43,24
170,"Jun 9, 01",1,14,23,25,30,41,43
171,"Jun 6, 01",3,10,17,22,24,40,46
172,"Jun 2, 01",5,6,11,17,29,37,32
173,"May 30, 01",9,11,12,22,37,48,8
174,"May 26, 01",2,19,25,30,41,45,21
175,"May 23, 01",5,9,15,21,42,43,32
176,"May 19, 01",7,8,18,29,34,44,37
177,"May 16, 01",11,17,29,34,37,45,19
178,"May 12, 01",3,6,25,26,42,44,2
179,"May 9, 01",3,5,7,10,30,43,23
180,"May 5, 01",19,20,23,39,40,43,47
181,"May 2, 01",1,31,38,43,45,46,40
182,"Apr 28, 01",9,15,26,28,33,39,8
183,"Apr 25, 01",11,18,20,27,39,46,45
184,"Apr 21, 01",16,17,19,27,30,37,6
185,"Apr 18, 01",11,16,20,25,46,48,5
186,"Apr 14, 01",3,12,14,30,33,40,36
187,"Apr 11, 01",2,8,11,24,30,36,5
188,"Apr 7, 01",2,11,25,27,40,44,28
189,"Apr 4, 01",1,16,17,24,31,32,15
190,"Mar 31, 01",1,12,13,28,32,44,47
191,"Mar 28, 01",12,19,32,34,39,43,35
192,"Mar 24, 01",1,27,31,33,35,47,41
193,"Mar 21, 01",4,20,21,27,42,47,43
194,"Mar 17, 01",9,17,19,22,29,37,24
195,"Mar 14, 01",6,20,31,36,38,44,4
196,"Mar 10, 01",5,7,8,12,23,28,39
197,"Mar 7, 01",19,20,22,24,38,42,41
198,"Mar 3, 01",1,2,4,18,28,35,8
199,"Feb 28, 01",6,9,17,18,20,39,27
200,"Feb 24, 01",5,12,25,34,35,45,36
201,"Feb 21, 01",5,10,23,36,40,44,18
202,"Feb 17, 01",9,13,27,28,38,42,20
203,"Feb 14, 01",12,13,14,32,41,43,6
204,"Feb 10, 01",9,11,36,38,46,47,12
205,"Feb 7, 01",9,23,29,38,39,43,45
206,"Feb 3, 01",15,17,21,22,43,45,34
207,"Jan 31, 01",3,19,29,34,38,45,40
208,"Jan 27, 01",26,30,32,37,41,47,8
209,"Jan 24, 01",14,25,26,33,36,44,7
210,"Jan 20, 01",4,9,10,19,26,36,30
211,"Jan 17, 01",3,9,11,28,29,47,37
212,"Jan 13, 01",3,5,33,40,45,46,21
213,"Jan 10, 01",17,25,40,42,45,49,33
214,"Jan 6, 01",17,30,37,41,43,48,34
215,"Jan 3, 01",5,7,12,37,39,46,22
5,"Dec 28, 02",12,14,15,27,28,39,34
6,"Dec 25, 02",1,17,19,22,36,44,21
7,"Dec 21, 02",26,29,35,45,48,49,27
8,"Dec 18, 02",10,11,26,34,40,44,5
9,"Dec 14, 02",7,19,21,30,36,44,39
10,"Dec 11, 02",5,8,13,37,40,43,26
11,"Dec 7, 02",1,14,26,30,33,38,21
12,"Dec 4, 02",1,3,4,11,34,40,47
13,"Nov 30, 02",1,2,12,30,37,43,47
14,"Nov 27, 02",7,9,11,26,35,48,28
15,"Nov 23, 02",7,10,15,19,24,29,25
16,"Nov 20, 02",21,29,32,38,40,42,47
17,"Nov 16, 02",20,24,26,27,33,41,8
18,"Nov 13, 02",6,7,16,25,40,48,17
19,"Nov 9, 02",12,13,30,31,44,49,45
20,"Nov 6, 02",2,8,19,31,43,48,46
21,"Nov 2, 02",4,8,11,21,27,48,3
22,"Oct 30, 02",5,6,13,22,29,46,8
23,"Oct 26, 02",5,6,14,29,33,47,43
24,"Oct 23, 02",7,11,24,29,32,36,42
25,"Oct 19, 02",10,14,20,28,32,40,33
26,"Oct 16, 02",2,14,23,36,46,47,25
27,"Oct 12, 02",6,18,23,24,28,46,38
28,"Oct 9, 02",12,21,23,26,34,47,3
29,"Oct 5, 02",12,13,16,20,24,26,1
30,"Oct 2, 02",1,14,16,18,38,49,13
31,"Sep 28, 02",5,16,17,31,38,45,1
32,"Sep 25, 02",2,24,33,34,36,37,48
33,"Sep 21, 02",3,19,29,34,35,36,11
34,"Sep 18, 02",4,14,39,42,46,48,26
35,"Sep 14, 02",6,16,23,31,34,39,24
36,"Sep 11, 02",2,8,12,15,28,49,21
37,"Sep 7, 02",3,4,8,12,24,28,31
38,"Sep 4, 02",2,8,10,14,31,39,30
39,"Aug 31, 02",6,7,10,11,14,47,28
40,"Aug 28, 02",2,11,20,29,30,48,38
41,"Aug 24, 02",2,7,21,43,44,46,29
42,"Aug 21, 02",4,7,13,25,37,45,33
43,"Aug 17, 02",14,20,22,41,43,49,16
44,"Aug 14, 02",11,28,33,37,40,46,16
45,"Aug 10, 02",13,16,18,27,43,45,25
46,"Aug 7, 02",2,16,21,22,28,47,18
47,"Aug 3, 02",4,14,24,27,30,40,38
48,"Jul 31, 02",9,11,27,33,40,42,25
49,"Jul 27, 02",1,5,13,22,28,43,9
50,"Jul 24, 02",2,4,8,15,22,49,31
51,"Jul 20, 02",9,26,28,30,37,41,11
52,"Jul 17, 02",3,10,16,36,39,46,42
53,"Jul 13, 02",19,27,29,30,40,45,4
54,"Jul 10, 02",1,5,7,10,26,49,19
55,"Jul 6, 02",10,21,23,28,31,39,7
56,"Jul 3, 02",25,27,28,36,37,40,17
57,"Jun 29, 02",8,22,41,43,48,49,46
58,"Jun 26, 02",2,10,20,25,44,48,27
59,"Jun 22, 02",12,15,18,23,24,46,9
60,"Jun 19, 02",5,10,34,35,36,45,18
61,"Jun 15, 02",20,29,38,39,42,46,23
62,"Jun 12, 02",3,4,15,18,34,47,45
63,"Jun 8, 02",2,12,19,38,43,48,13
64,"Jun 5, 02",1,2,9,15,20,38,13
65,"Jun 1, 02",7,8,12,37,46,48,41
66,"May 29, 02",2,6,8,15,24,44,21
67,"May 25, 02",12,28,31,34,36,42,30
68,"May 22, 02",4,8,9,26,34,43,48
69,"May 18, 02",13,15,24,34,42,47,23
70,"May 15, 02",1,4,14,20,41,44,9
71,"May 11, 02",9,33,36,40,46,47,35
72,"May 8, 02",1,10,30,37,44,49,39
73,"May 4, 02",15,23,38,39,44,49,18
74,"May 1, 02",1,6,25,31,33,43,49
75,"Apr 27, 02",3,8,12,36,40,47,21
76,"Apr 24, 02",7,22,35,36,41,49,40
77,"Apr 20, 02",18,20,27,32,34,36,3
78,"Apr 17, 02",19,35,36,39,44,48,11
79,"Apr 13, 02",15,27,35,38,44,46,23
80,"Apr 10, 02",3,5,24,26,33,46,11
81,"Apr 6, 02",1,11,14,18,20,38,37
82,"Apr 3, 02",3,8,29,40,43,44,17
83,"Mar 30, 02",1,18,26,34,42,48,7
84,"Mar 27, 02",17,26,30,34,43,48,46
85,"Mar 23, 02",2,4,9,31,36,40,3
86,"Mar 20, 02",3,11,12,17,29,41,23
87,"Mar 16, 02",2,17,24,26,35,47,41
88,"Mar 13, 02",12,14,20,23,43,47,3
89,"Mar 9, 02",4,6,16,38,44,45,9
90,"Mar 6, 02",7,18,20,26,28,31,13
91,"Mar 2, 02",3,11,13,28,40,47,16
92,"Feb 27, 02",4,7,16,36,39,40,13
93,"Feb 23, 02",7,28,38,39,44,48,6
94,"Feb 20, 02",4,15,21,29,30,35,8
95,"Feb 16, 02",16,29,34,40,46,48,3
96,"Feb 13, 02",1,2,6,24,40,47,7
97,"Feb 9, 02",7,14,20,30,35,36,10
98,"Feb 6, 02",1,5,14,15,20,43,32
99,"Feb 2, 02",11,17,22,26,43,48,27
100,"Jan 30, 02",2,4,6,11,37,47,22
101,"Jan 26, 02",3,27,31,34,35,40,22
102,"Jan 23, 02",1,7,8,33,40,44,28
103,"Jan 19, 02",7,9,22,35,40,47,36
104,"Jan 16, 02",13,17,18,28,37,44,32
105,"Jan 12, 02",1,7,13,30,34,36,38
106,"Jan 9, 02",8,12,15,23,28,39,43
107,"Jan 5, 02",4,19,20,35,41,46,27
108,"Jan 2, 02",8,9,15,22,26,39,30
111,"Dec 31, 03",13,14,17,20,39,40,23
112,"Dec 27, 03",5,9,17,31,37,44,3
113,"Dec 24, 03",5,12,21,28,30,45,38
114,"Dec 20, 03",4,18,20,31,39,48,9
115,"Dec 17, 03",5,14,17,25,34,44,11
116,"Dec 13, 03",5,7,10,30,34,35,1
117,"Dec 10, 03",2,13,14,24,29,42,17
118,"Dec 6, 03",7,21,31,38,42,48,14
119,"Dec 3, 03",3,11,27,31,33,35,1
120,"Nov 29, 03",13,17,26,27,29,45,6
121,"Nov 26, 03",3,5,7,25,40,47,42
122,"Nov 22, 03",2,16,25,34,37,48,13
123,"Nov 19, 03",9,10,13,23,28,29,33
124,"Nov 15, 03",18,27,33,34,44,47,42
125,"Nov 12, 03",3,4,41,44,45,48,18
126,"Nov 8, 03",2,23,28,43,47,49,29
127,"Nov 5, 03",5,6,13,34,35,43,18
128,"Nov 1, 03",8,18,29,31,41,43,34
129,"Oct 29, 03",8,9,22,29,37,49,33
130,"Oct 25, 03",8,13,16,19,33,49,26
131,"Oct 22, 03",11,17,26,31,40,44,34
132,"Oct 18, 03",10,25,26,38,46,49,37
133,"Oct 15, 03",1,10,14,16,25,39,46
134,"Oct 11, 03",6,9,21,25,27,32,13
135,"Oct 8, 03",3,11,18,34,37,41,5
136,"Oct 4, 03",3,28,29,32,37,45,34
137,"Oct 1, 03",1,11,17,41,42,45,13
138,"Sep 27, 03",7,8,16,37,43,44,15
139,"Sep 24, 03",3,5,11,34,38,47,25
140,"Sep 20, 03",1,6,23,35,36,39,18
141,"Sep 17, 03",6,11,13,30,31,37,34
142,"Sep 13, 03",12,21,26,37,43,49,25
143,"Sep 10, 03",1,15,24,34,40,48,12
144,"Sep 6, 03",11,27,41,45,46,49,22
145,"Sep 3, 03",13,15,16,18,26,33,9
146,"Aug 30, 03",3,6,37,38,45,47,11
147,"Aug 27, 03",7,14,20,23,38,46,32
148,"Aug 23, 03",2,6,19,27,35,47,1
149,"Aug 20, 03",12,16,20,29,36,47,24
150,"Aug 16, 03",11,15,17,19,32,39,30
151,"Aug 13, 03",5,6,13,16,27,30,44
152,"Aug 9, 03",5,7,10,13,27,29,43
153,"Aug 6, 03",4,16,27,31,37,38,44
154,"Aug 2, 03",6,13,23,26,33,34,7
155,"Jul 30, 03",4,6,12,18,41,48,8
156,"Jul 26, 03",11,22,26,35,41,46,8
157,"Jul 23, 03",2,7,15,36,37,49,9
158,"Jul 19, 03",4,13,33,36,41,47,46
159,"Jul 16, 03",14,21,26,33,35,46,42
160,"Jul 12, 03",4,8,13,21,29,35,3
161,"Jul 9, 03",4,6,9,13,46,48,31
162,"Jul 5, 03",4,15,26,37,41,45,40
163,"Jul 2, 03",5,8,12,14,25,37,6
164,"Jun 28, 03",7,9,19,20,25,44,34
165,"Jun 25, 03",10,14,15,27,41,47,36
166,"Jun 21, 03",12,22,25,34,39,40,32
167,"Jun 18, 03",1,11,29,30,42,44,10
168,"Jun 14, 03",7,8,21,22,27,29,47
169,"Jun 11, 03",3,9,24,37,46,49,14
170,"Jun 7, 03",17,20,23,30,40,47,11
171,"Jun 4, 03",18,19,29,33,40,47,43
172,"May 31, 03",14,18,22,23,31,45,32
173,"May 28, 03",6,16,20,29,33,45,39
174,"May 24, 03",6,12,15,25,31,47,46
175,"May 21, 03",3,7,16,26,38,47,10
176,"May 17, 03",11,17,29,39,41,48,25
177,"May 14, 03",7,32,37,38,44,45,40
178,"May 10, 03",5,13,15,20,24,42,41
179,"May 7, 03",4,20,28,33,43,48,8
180,"May 3, 03",5,12,31,35,37,46,9
181,"Apr 30, 03",6,7,19,29,43,47,24
182,"Apr 26, 03",3,17,20,30,32,35,6
183,"Apr 23, 03",6,9,14,29,34,45,49
184,"Apr 19, 03",4,12,40,43,48,49,27
185,"Apr 16, 03",8,18,21,26,42,48,31
186,"Apr 12, 03",5,7,9,25,28,48,27
187,"Apr 9, 03",8,10,15,16,31,46,25
188,"Apr 5, 03",15,21,31,36,44,49,5
189,"Apr 2, 03",1,25,32,33,34,35,7
190,"Mar 29, 03",5,7,18,30,37,46,19
191,"Mar 26, 03",4,6,7,18,46,47,36
192,"Mar 22, 03",5,24,31,37,38,47,10
193,"Mar 19, 03",2,20,30,43,44,47,4
194,"Mar 15, 03",7,15,29,33,40,45,39
195,"Mar 12, 03",16,18,21,22,32,33,5
196,"Mar 8, 03",8,20,22,24,33,44,30
197,"Mar 5, 03",6,8,19,27,45,46,34
198,"Mar 1, 03",5,17,22,34,40,47,45
199,"Feb 26, 03",1,5,18,19,24,28,30
200,"Feb 22, 03",2,6,17,34,46,48,49
201,"Feb 19, 03",3,24,27,29,32,45,6
202,"Feb 15, 03",3,11,12,25,32,38,36
203,"Feb 12, 03",8,23,29,34,40,47,4
204,"Feb 8, 03",15,23,24,28,30,41,5
205,"Feb 5, 03",7,9,33,35,45,47,36
206,"Feb 1, 03",1,5,29,43,44,48,16
207,"Jan 29, 03",1,6,29,34,41,46,10
208,"Jan 25, 03",9,14,17,32,39,49,36
209,"Jan 22, 03",18,22,26,29,35,37,24
210,"Jan 18, 03",4,6,11,25,30,44,21
211,"Jan 15, 03",15,17,25,36,38,45,14
212,"Jan 11, 03",5,9,26,28,32,41,40
213,"Jan 8, 03",1,2,12,16,28,41,11
214,"Jan 4, 03",5,13,21,30,37,46,18
215,"Jan 1, 03",2,5,32,34,38,49,7
5,"Dec 29, 04",6,11,21,37,40,46,35
6,"Dec 25, 04",4,13,16,32,35,37,34
7,"Dec 22, 04",11,17,35,38,43,47,42
8,"Dec 18, 04",3,18,27,32,37,40,42
9,"Dec 15, 04",1,17,32,35,38,48,26
10,"Dec 11, 04",2,9,40,43,47,48,39
11,"Dec 8, 04",5,11,25,28,35,49,46
12,"Dec 4, 04",16,24,26,30,39,42,6
13,"Dec 1, 04",4,23,26,35,36,40,48
14,"Nov 27, 04",12,15,30,38,47,48,27
15,"Nov 24, 04",15,17,19,20,35,38,31
16,"Nov 20, 04",28,30,38,44,45,48,18
17,"Nov 17, 04",13,24,30,41,43,47,17
18,"Nov 13, 04",4,6,7,17,31,36,27
19,"Nov 10, 04",2,9,19,33,35,45,12
20,"Nov 6, 04",1,6,16,34,37,41,12
21,"Nov 3, 04",10,18,19,37,43,48,12
22,"Oct 30, 04",18,26,29,39,43,45,9
23,"Oct 27, 04",29,30,33,34,37,46,47
24,"Oct 23, 04",1,8,13,24,27,43,36
25,"Oct 20, 04",2,3,13,14,31,36,9
26,"Oct 16, 04",1,3,11,40,42,48,35
27,"Oct 13, 04",6,15,22,30,31,48,1
28,"Oct 9, 04",16,23,33,35,43,49,6
29,"Oct 6, 04",20,26,29,31,40,49,18
30,"Oct 2, 04",4,9,14,27,35,48,32
31,"Sep 29, 04",10,12,14,27,34,36,26
32,"Sep 25, 04",15,17,20,21,44,47,26
33,"Sep 22, 04",13,30,32,33,42,46,5
34,"Sep 18, 04",7,11,15,39,42,48,40
35,"Sep 15, 04",1,3,15,16,22,39,37
36,"Sep 11, 04",7,10,21,29,32,43,27
37,"Sep 8, 04",10,26,37,40,42,47,5
38,"Sep 4, 04",2,4,5,44,46,47,3
39,"Sep 1, 04",1,2,21,30,31,38,46
40,"Aug 28, 04",17,19,23,24,28,38,12
41,"Aug 25, 04",9,16,22,23,33,45,46
42,"Aug 21, 04",28,30,31,37,39,46,34
43,"Aug 18, 04",3,4,13,21,27,29,19
44,"Aug 14, 04",13,29,31,36,37,42,25
45,"Aug 11, 04",4,16,18,28,30,38,35
46,"Aug 7, 04",3,12,23,30,36,37,35
47,"Aug 4, 04",6,7,9,11,30,43,4
48,"Jul 31, 04",3,21,31,40,43,49,23
49,"Jul 28, 04",4,8,25,29,36,37,14
50,"Jul 24, 04",6,13,17,19,24,29,35
51,"Jul 21, 04",19,21,24,25,45,46,39
52,"Jul 17, 04",10,18,23,26,41,43,42
53,"Jul 14, 04",7,19,32,35,36,43,12
54,"Jul 10, 04",4,26,30,31,48,49,23
55,"Jul 7, 04",2,7,26,35,39,43,17
56,"Jul 3, 04",1,11,14,20,31,40,26
57,"Jun 30, 04",2,21,31,32,41,49,7
58,"Jun 26, 04",1,7,8,10,18,36,42
59,"Jun 23, 04",4,6,15,22,27,40,26
60,"Jun 19, 04",1,33,40,41,45,48,46
61,"Jun 16, 04",4,22,30,39,46,47,49
62,"Jun 12, 04",4,10,28,29,30,46,2
63,"Jun 9, 04",7,23,24,27,41,42,49
64,"Jun 5, 04",12,13,17,26,43,45,11
65,"Jun 2, 04",1,4,20,21,26,43,7
66,"May 29, 04",24,29,30,31,34,46,38
67,"May 26, 04",14,35,37,44,46,48,13
68,"May 22, 04",1,11,12,15,32,46,20
69,"May 19, 04",5,16,24,26,46,48,11
70,"May 15, 04",21,24,30,32,40,41,7
71,"May 12, 04",1,10,26,29,40,45,18
72,"May 8, 04",4,7,24,39,43,44,23
73,"May 5, 04",5,13,16,20,28,31,4
74,"May 1, 04",8,21,24,26,34,38,14
75,"Apr 28, 04",16,30,36,39,45,47,22
76,"Apr 24, 04",4,6,15,22,23,27,25
77,"Apr 21, 04",12,24,32,36,39,47,43
78,"Apr 17, 04",11,13,18,20,24,29,8
79,"Apr 14, 04",9,12,14,19,31,43,32
80,"Apr 10, 04",20,33,36,45,46,47,39
81,"Apr 7, 04",1,10,18,20,30,40,34
82,"Apr 3, 04",3,17,22,25,40,46,27
83,"Mar 31, 04",2,3,17,18,19,46,30
84,"Mar 27, 04",7,19,31,43,45,49,36
85,"Mar 24, 04",5,15,19,24,26,46,43
86,"Mar 20, 04",9,13,21,25,38,41,33
