,Date,1,2,3,4,5,6,7
1599,"Aug 11, 99",19,27,33,41,43,46,42
1600,"Aug 7, 99",4,10,23,25,39,42,11
1601,"Aug 4, 99",4,11,19,21,23,40,44
1602,"Jul 31, 99",5,14,26,31,38,48,6
1603,"Jul 28, 99",7,24,28,37,48,49,8
1604,"Jul 24, 99",4,7,10,25,35,38,13
1605,"Jul 21, 99",4,7,12,17,24,32,21
1606,"Jul 17, 99",8,14,39,41,42,49,13
1607,"Jul 14, 99",5,9,12,42,48,49,36
1608,"Jul 10, 99",17,23,30,36,48,49,42
1609,"Jul 7, 99",12,16,20,26,43,44,24
1610,"Jul 3, 99",2,5,11,15,31,36,41
1611,"Jun 30, 99",5,20,26,34,37,46,12
1612,"Jun 26, 99",5,21,29,30,36,42,11
1613,"Jun 23, 99",9,15,22,37,40,49,33
1614,"Jun 19, 99",10,29,31,32,38,47,21
1615,"Jun 16, 99",9,11,12,17,33,42,30
1616,"Jun 12, 99",10,22,37,38,41,42,43
1617,"Jun 9, 99",9,12,22,26,29,32,4
1618,"Jun 5, 99",13,23,24,37,46,47,10
1619,"Jun 2, 99",3,14,22,37,46,48,43
1620,"May 29, 99",2,10,12,15,18,36,14
1621,"May 26, 99",14,16,31,34,36,44,13
1622,"May 22, 99",2,8,12,27,37,39,11
1623,"May 19, 99",2,5,18,36,37,47,13
1624,"May 15, 99",2,14,28,30,38,45,1
1625,"May 12, 99",2,5,18,29,35,37,24
1626,"May 8, 99",3,4,9,24,46,49,8
1627,"May 5, 99",1,26,29,37,40,43,38
1628,"May 1, 99",6,12,18,20,30,45,40
1629,"Apr 28, 99",11,14,16,17,19,26,35
1630,"Apr 24, 99",2,9,16,35,41,48,29
1631,"Apr 21, 99",13,20,22,32,39,43,5
1632,"Apr 17, 99",24,28,29,31,36,40,25
1633,"Apr 14, 99",17,20,28,34,40,42,11
1634,"Apr 10, 99",4,23,33,34,36,47,16
1635,"Apr 7, 99",2,25,38,42,45,48,20
1636,"Apr 3, 99",11,22,24,31,32,36,2
1637,"Mar 31, 99",3,12,18,28,31,36,14
1638,"Mar 27, 99",15,21,32,34,36,38,13
1639,"Mar 24, 99",22,26,32,38,45,46,10
1640,"Mar 20, 99",2,12,16,19,36,37,18
1641,"Mar 17, 99",7,9,12,30,41,44,24
1642,"Mar 13, 99",5,24,30,33,37,40,31
1643,"Mar 10, 99",7,9,10,13,15,34,47
1644,"Mar 6, 99",14,32,35,47,48,49,13
1645,"Mar 3, 99",2,3,5,10,26,27,35
1646,"Feb 27, 99",12,24,25,29,39,42,3
1647,"Feb 24, 99",2,17,19,20,26,41,11
1648,"Feb 20, 99",9,16,27,28,32,45,43
1649,"Feb 17, 99",8,15,27,40,45,46,34
1650,"Feb 13, 99",7,12,30,35,44,49,39
1651,"Feb 10, 99",9,26,32,41,48,49,7
1652,"Feb 6, 99",6,11,20,28,33,49,47
1653,"Feb 3, 99",10,17,19,23,25,35,6
1654,"Jan 30, 99",4,22,23,38,42,43,49
1655,"Jan 27, 99",12,29,38,46,48,49,7
1656,"Jan 23, 99",4,5,9,17,30,41,20
1657,"Jan 20, 99",1,10,16,38,44,45,20
1658,"Jan 16, 99",1,3,5,27,30,45,4
1659,"Jan 13, 99",1,2,6,10,14,29,3
1660,"Jan 9, 99",1,3,18,23,24,35,29
1661,"Jan 6, 99",6,11,30,36,37,48,24
1662,"Jan 2, 99",6,28,33,34,36,48,27
1663,"Dec 30, 00",7,9,17,27,31,48,41
1664,"Dec 27, 00",6,9,17,33,43,45,37
1665,"Dec 23, 00",11,15,24,30,31,33,25
1666,"Dec 20, 00",13,41,42,45,46,49,48
1667,"Dec 16, 00",4,17,27,33,34,45,42
1668,"Dec 13, 00",14,16,18,19,34,40,45
1669,"Dec 9, 00",9,19,21,30,38,40,33
1670,"Dec 6, 00",2,14,21,25,32,47,22
1671,"Dec 2, 00",3,6,20,24,36,47,34
1672,"Nov 29, 00",6,13,23,24,31,42,27
1673,"Nov 25, 00",12,23,24,31,45,46,33
1674,"Nov 22, 00",4,32,36,37,40,49,42
1675,"Nov 18, 00",5,9,23,28,29,48,26
1676,"Nov 15, 00",24,25,28,36,37,42,40
1677,"Nov 11, 00",21,26,29,42,44,49,33
1678,"Nov 8, 00",12,21,33,39,47,49,46
1679,"Nov 4, 00",5,6,11,20,25,47,34
1680,"Nov 1, 00",9,13,21,23,36,47,15
1681,"Oct 28, 00",3,10,23,40,43,46,42
1682,"Oct 25, 00",7,12,16,29,37,43,49
1683,"Oct 21, 00",38,43,44,45,46,47,17
1684,"Oct 18, 00",2,9,11,23,27,45,17
1685,"Oct 14, 00",1,10,14,19,38,45,18
1686,"Oct 11, 00",5,6,21,35,38,46,15
1687,"Oct 7, 00",6,24,25,40,41,44,16
1688,"Oct 4, 00",7,14,19,40,43,49,13
1689,"Sep 30, 00",15,18,20,24,31,41,1
1690,"Sep 27, 00",1,24,29,35,40,45,34
1691,"Sep 23, 00",2,20,22,31,37,49,27
1692,"Sep 20, 00",3,6,21,30,36,40,14
1693,"Sep 16, 00",15,20,36,37,46,49,45
1694,"Sep 13, 00",2,10,27,29,31,49,46
1695,"Sep 9, 00",9,11,19,22,24,42,12
1696,"Sep 6, 00",20,27,31,40,42,45,32
1697,"Sep 2, 00",4,6,12,27,28,46,18
1698,"Aug 30, 00",18,19,29,40,43,49,13
1699,"Aug 26, 00",10,23,35,41,43,47,16
1700,"Aug 23, 00",6,8,14,17,32,47,10
1701,"Aug 19, 00",2,11,14,22,25,34,6
1702,"Aug 16, 00",10,15,16,32,33,41,9
1703,"Aug 12, 00",3,13,14,18,29,40,48
1704,"Aug 9, 00",9,21,39,42,45,49,25
1705,"Aug 5, 00",11,33,37,40,45,46,17
1706,"Aug 2, 00",2,3,12,27,31,47,11
1707,"Jul 29, 00",5,12,19,35,37,43,2
1708,"Jul 26, 00",2,3,25,37,39,40,46
1709,"Jul 22, 00",1,12,18,23,42,47,26
1710,"Jul 19, 00",15,17,32,42,43,45,9
1711,"Jul 15, 00",4,20,28,34,42,49,25
1712,"Jul 12, 00",16,21,31,35,42,44,25
1713,"Jul 8, 00",5,10,12,38,40,41,11
1714,"Jul 5, 00",11,15,19,27,40,48,16
1715,"Jul 1, 00",10,15,17,20,31,44,4
1716,"Jun 28, 00",3,13,22,23,24,25,7
1717,"Jun 24, 00",1,17,21,27,40,44,36
1718,"Jun 21, 00",11,15,29,31,34,46,7
1719,"Jun 17, 00",5,7,9,33,41,48,43
1720,"Jun 14, 00",5,6,21,26,33,40,22
1721,"Jun 10, 00",1,4,16,22,32,37,33
1722,"Jun 7, 00",7,10,27,42,43,47,44
1723,"Jun 3, 00",4,8,18,32,38,45,30
1724,"May 31, 00",2,5,11,25,32,34,39
1725,"May 27, 00",11,14,18,27,30,42,22
1726,"May 24, 00",22,23,24,27,30,45,33
1727,"May 20, 00",3,5,8,14,27,31,18
1728,"May 17, 00",1,13,23,36,37,48,16
1729,"May 13, 00",2,10,11,27,33,37,7
1730,"May 10, 00",13,19,23,40,45,49,15
1731,"May 6, 00",11,12,19,34,36,45,6
1732,"May 3, 00",12,19,33,36,40,44,24
1733,"Apr 29, 00",1,6,19,25,33,48,27
1734,"Apr 26, 00",5,24,28,35,38,42,36
1735,"Apr 22, 00",7,14,20,24,28,39,31
1736,"Apr 19, 00",12,16,32,44,47,49,42
1737,"Apr 15, 00",1,18,25,41,47,48,3
1738,"Apr 12, 00",10,29,34,42,46,47,40
1739,"Apr 8, 00",5,10,24,27,30,45,2
1740,"Apr 5, 00",5,9,12,20,25,27,39
1741,"Apr 1, 00",3,16,32,39,46,49,19
1742,"Mar 29, 00",10,11,12,19,41,48,34
1743,"Mar 25, 00",10,30,31,35,43,44,46
1744,"Mar 22, 00",3,8,17,24,27,43,10
1745,"Mar 18, 00",4,16,19,26,35,43,47
1746,"Mar 15, 00",4,5,26,29,30,34,22
1747,"Mar 11, 00",3,12,26,34,37,41,38
1748,"Mar 8, 00",11,21,27,29,39,45,34
1749,"Mar 4, 00",10,14,16,19,23,36,2
1750,"Mar 1, 00",4,10,14,19,22,27,18
1751,"Feb 26, 00",3,5,10,41,43,45,8
1752,"Feb 23, 00",1,5,29,32,37,43,44
1753,"Feb 19, 00",7,9,13,25,27,47,14
1754,"Feb 16, 00",11,18,25,28,34,44,14
1755,"Feb 12, 00",7,22,25,35,40,42,11
1756,"Feb 9, 00",3,11,16,24,36,49,45
1757,"Feb 5, 00",4,20,24,44,46,47,14
1758,"Feb 2, 00",8,20,34,36,41,43,31
1759,"Jan 29, 00",6,7,22,33,36,40,9
1760,"Jan 26, 00",12,17,25,44,45,47,43
1761,"Jan 22, 00",4,14,18,36,39,44,11
1762,"Jan 19, 00",2,6,27,40,41,47,37
1763,"Jan 15, 00",1,9,15,26,47,48,13
1764,"Jan 12, 00",6,14,20,32,37,44,24
1765,"Jan 8, 00",6,16,27,30,34,35,13
1766,"Jan 5, 00",3,12,22,35,40,47,19
1767,"Jan 1, 00",2,34,36,41,43,45,4
1768,"Dec 29, 01",25,26,34,36,43,46,9
1769,"Dec 26, 01",3,6,9,10,13,20,29
1770,"Dec 22, 01",14,27,34,38,44,45,24
1771,"Dec 19, 01",10,17,19,20,25,35,11
1772,"Dec 15, 01",1,8,18,31,34,37,27
1773,"Dec 12, 01",18,30,31,32,43,44,37
1774,"Dec 8, 01",2,3,4,18,28,43,15
1775,"Dec 5, 01",10,13,31,43,47,48,44
1776,"Dec 1, 01",2,3,6,7,18,36,14
1777,"Nov 28, 01",1,21,29,42,45,47,8
1778,"Nov 24, 01",2,7,21,33,39,46,15
1779,"Nov 21, 01",2,8,12,18,24,35,43
1780,"Nov 17, 01",4,15,21,31,41,49,43
1781,"Nov 14, 01",1,20,27,42,46,48,32
1782,"Nov 10, 01",3,13,17,26,33,35,23
1783,"Nov 7, 01",2,5,13,18,29,42,35
1784,"Nov 3, 01",4,8,14,26,29,43,16
1785,"Oct 31, 01",12,15,29,30,45,47,8
1786,"Oct 27, 01",18,21,25,26,32,48,38
1787,"Oct 24, 01",4,12,21,26,43,46,16
1788,"Oct 20, 01",9,10,22,38,43,44,20
1789,"Oct 17, 01",18,21,25,34,36,45,11
1790,"Oct 13, 01",14,17,22,32,36,49,16
1791,"Oct 10, 01",9,25,42,43,46,47,16
1792,"Oct 6, 01",1,18,27,28,43,47,11
1793,"Oct 3, 01",19,20,22,28,40,42,1
1794,"Sep 29, 01",2,11,16,18,21,33,5
1795,"Sep 26, 01",2,6,12,17,39,47,8
1796,"Sep 22, 01",10,19,27,29,33,36,23
1797,"Sep 19, 01",10,24,25,30,40,48,21
1798,"Sep 15, 01",4,22,24,32,42,43,18
1799,"Sep 12, 01",7,15,34,38,43,45,29
1800,"Sep 8, 01",4,22,25,27,39,45,31
1801,"Sep 5, 01",8,9,21,34,42,43,5
1802,"Sep 1, 01",7,8,18,23,47,48,49
1803,"Aug 29, 01",7,9,22,23,37,42,36
1804,"Aug 25, 01",1,7,18,23,29,43,4
1805,"Aug 22, 01",5,13,15,28,31,34,18
1806,"Aug 18, 01",5,19,26,29,40,42,14
1807,"Aug 15, 01",14,22,27,32,40,47,26
1808,"Aug 11, 01",12,14,16,23,24,45,11
1809,"Aug 8, 01",16,19,29,35,36,38,47
1810,"Aug 4, 01",1,11,15,33,36,49,5
1811,"Aug 1, 01",6,33,39,41,42,44,25
1812,"Jul 28, 01",15,26,29,41,46,48,23
1813,"Jul 25, 01",6,8,13,24,34,46,12
1814,"Jul 21, 01",1,11,22,27,33,49,10
1815,"Jul 18, 01",5,10,13,19,22,47,30
1816,"Jul 14, 01",8,21,25,35,40,41,5
1817,"Jul 11, 01",9,23,27,31,35,48,1
1818,"Jul 7, 01",5,17,29,31,33,46,20
1819,"Jul 4, 01",3,5,9,31,40,41,47
1820,"Jun 30, 01",3,8,15,32,46,48,44
1821,"Jun 27, 01",1,3,19,27,30,48,11
1822,"Jun 23, 01",3,15,24,36,42,47,49
1823,"Jun 20, 01",2,3,13,17,23,32,39
1824,"Jun 16, 01",14,19,20,21,24,28,32
1825,"Jun 13, 01",7,18,22,30,36,43,24
1826,"Jun 9, 01",1,14,23,25,30,41,43
1827,"Jun 6, 01",3,10,17,22,24,40,46
1828,"Jun 2, 01",5,6,11,17,29,37,32
1829,"May 30, 01",9,11,12,22,37,48,8
1830,"May 26, 01",2,19,25,30,41,45,21
1831,"May 23, 01",5,9,15,21,42,43,32
1832,"May 19, 01",7,8,18,29,34,44,37
1833,"May 16, 01",11,17,29,34,37,45,19
1834,"May 12, 01",3,6,25,26,42,44,2
1835,"May 9, 01",3,5,7,10,30,43,23
1836,"May 5, 01",19,20,23,39,40,43,47
1837,"May 2, 01",1,31,38,43,45,46,40
1838,"Apr 28, 01",9,15,26,28,33,39,8
1839,"Apr 25, 01",11,18,20,27,39,46,45
1840,"Apr 21, 01",16,17,19,27,30,37,6
1841,"Apr 18, 01",11,16,20,25,46,48,5
1842,"Apr 14, 01",3,12,14,30,33,40,36
1843,"Apr 11, 01",2,8,11,24,30,36,5
1844,"Apr 7, 01",2,11,25,27,40,44,28
1845,"Apr 4, 01",1,16,17,24,31,32,15
1846,"Mar 31, 01",1,12,13,28,32,44,47
1847,"Mar 28, 01",12,19,32,34,39,43,35
1848,"Mar 24, 01",1,27,31,33,35,47,41
1849,"Mar 21, 01",4,20,21,27,42,47,43
1850,"Mar 17, 01",9,17,19,22,29,37,24
1851,"Mar 14, 01",6,20,31,36,38,44,4
1852,"Mar 10, 01",5,7,8,12,23,28,39
1853,"Mar 7, 01",19,20,22,24,38,42,41
1854,"Mar 3, 01",1,2,4,18,28,35,8
1855,"Feb 28, 01",6,9,17,18,20,39,27
1856,"Feb 24, 01",5,12,25,34,35,45,36
1857,"Feb 21, 01",5,10,23,36,40,44,18
1858,"Feb 17, 01",9,13,27,28,38,42,20
1859,"Feb 14, 01",12,13,14,32,41,43,6
1860,"Feb 10, 01",9,11,36,38,46,47,12
1861,"Feb 7, 01",9,23,29,38,39,43,45
1862,"Feb 3, 01",15,17,21,22,43,45,34
1863,"Jan 31, 01",3,19,29,34,38,45,40
1864,"Jan 27, 01",26,30,32,37,41,47,8
1865,"Jan 24, 01",14,25,26,33,36,44,7
1866,"Jan 20, 01",4,9,10,19,26,36,30
1867,"Jan 17, 01",3,9,11,28,29,47,37
1868,"Jan 13, 01",3,5,33,40,45,46,21
1869,"Jan 10, 01",17,25,40,42,45,49,33
1870,"Jan 6, 01",17,30,37,41,43,48,34
1871,"Jan 3, 01",5,7,12,37,39,46,22
1872,"Dec 28, 02",12,14,15,27,28,39,34
1873,"Dec 25, 02",1,17,19,22,36,44,21
1874,"Dec 21, 02",26,29,35,45,48,49,27
1875,"Dec 18, 02",10,11,26,34,40,44,5
1876,"Dec 14, 02",7,19,21,30,36,44,39
1877,"Dec 11, 02",5,8,13,37,40,43,26
1878,"Dec 7, 02",1,14,26,30,33,38,21
1879,"Dec 4, 02",1,3,4,11,34,40,47
1880,"Nov 30, 02",1,2,12,30,37,43,47
1881,"Nov 27, 02",7,9,11,26,35,48,28
1882,"Nov 23, 02",7,10,15,19,24,29,25
1883,"Nov 20, 02",21,29,32,38,40,42,47
1884,"Nov 16, 02",20,24,26,27,33,41,8
1885,"Nov 13, 02",6,7,16,25,40,48,17
1886,"Nov 9, 02",12,13,30,31,44,49,45
1887,"Nov 6, 02",2,8,19,31,43,48,46
1888,"Nov 2, 02",4,8,11,21,27,48,3
1889,"Oct 30, 02",5,6,13,22,29,46,8
1890,"Oct 26, 02",5,6,14,29,33,47,43
1891,"Oct 23, 02",7,11,24,29,32,36,42
1892,"Oct 19, 02",10,14,20,28,32,40,33
1893,"Oct 16, 02",2,14,23,36,46,47,25
1894,"Oct 12, 02",6,18,23,24,28,46,38
1895,"Oct 9, 02",12,21,23,26,34,47,3
1896,"Oct 5, 02",12,13,16,20,24,26,1
1897,"Oct 2, 02",1,14,16,18,38,49,13
1898,"Sep 28, 02",5,16,17,31,38,45,1
1899,"Sep 25, 02",2,24,33,34,36,37,48
1900,"Sep 21, 02",3,19,29,34,35,36,11
1901,"Sep 18, 02",4,14,39,42,46,48,26
1902,"Sep 14, 02",6,16,23,31,34,39,24
1903,"Sep 11, 02",2,8,12,15,28,49,21
1904,"Sep 7, 02",3,4,8,12,24,28,31
1905,"Sep 4, 02",2,8,10,14,31,39,30
1906,"Aug 31, 02",6,7,10,11,14,47,28
1907,"Aug 28, 02",2,11,20,29,30,48,38
1908,"Aug 24, 02",2,7,21,43,44,46,29
1909,"Aug 21, 02",4,7,13,25,37,45,33
1910,"Aug 17, 02",14,20,22,41,43,49,16
1911,"Aug 14, 02",11,28,33,37,40,46,16
1912,"Aug 10, 02",13,16,18,27,43,45,25
1913,"Aug 7, 02",2,16,21,22,28,47,18
1914,"Aug 3, 02",4,14,24,27,30,40,38
1915,"Jul 31, 02",9,11,27,33,40,42,25
1916,"Jul 27, 02",1,5,13,22,28,43,9
1917,"Jul 24, 02",2,4,8,15,22,49,31
1918,"Jul 20, 02",9,26,28,30,37,41,11
1919,"Jul 17, 02",3,10,16,36,39,46,42
1920,"Jul 13, 02",19,27,29,30,40,45,4
1921,"Jul 10, 02",1,5,7,10,26,49,19
1922,"Jul 6, 02",10,21,23,28,31,39,7
1923,"Jul 3, 02",25,27,28,36,37,40,17
1924,"Jun 29, 02",8,22,41,43,48,49,46
1925,"Jun 26, 02",2,10,20,25,44,48,27
1926,"Jun 22, 02",12,15,18,23,24,46,9
1927,"Jun 19, 02",5,10,34,35,36,45,18
1928,"Jun 15, 02",20,29,38,39,42,46,23
1929,"Jun 12, 02",3,4,15,18,34,47,45
1930,"Jun 8, 02",2,12,19,38,43,48,13
1931,"Jun 5, 02",1,2,9,15,20,38,13
1932,"Jun 1, 02",7,8,12,37,46,48,41
1933,"May 29, 02",2,6,8,15,24,44,21
1934,"May 25, 02",12,28,31,34,36,42,30
1935,"May 22, 02",4,8,9,26,34,43,48
1936,"May 18, 02",13,15,24,34,42,47,23
1937,"May 15, 02",1,4,14,20,41,44,9
1938,"May 11, 02",9,33,36,40,46,47,35
1939,"May 8, 02",1,10,30,37,44,49,39
1940,"May 4, 02",15,23,38,39,44,49,18
1941,"May 1, 02",1,6,25,31,33,43,49
1942,"Apr 27, 02",3,8,12,36,40,47,21
1943,"Apr 24, 02",7,22,35,36,41,49,40
1944,"Apr 20, 02",18,20,27,32,34,36,3
1945,"Apr 17, 02",19,35,36,39,44,48,11
1946,"Apr 13, 02",15,27,35,38,44,46,23
1947,"Apr 10, 02",3,5,24,26,33,46,11
1948,"Apr 6, 02",1,11,14,18,20,38,37
1949,"Apr 3, 02",3,8,29,40,43,44,17
1950,"Mar 30, 02",1,18,26,34,42,48,7
1951,"Mar 27, 02",17,26,30,34,43,48,46
1952,"Mar 23, 02",2,4,9,31,36,40,3
1953,"Mar 20, 02",3,11,12,17,29,41,23
1954,"Mar 16, 02",2,17,24,26,35,47,41
1955,"Mar 13, 02",12,14,20,23,43,47,3
1956,"Mar 9, 02",4,6,16,38,44,45,9
1957,"Mar 6, 02",7,18,20,26,28,31,13
1958,"Mar 2, 02",3,11,13,28,40,47,16
1959,"Feb 27, 02",4,7,16,36,39,40,13
1960,"Feb 23, 02",7,28,38,39,44,48,6
1961,"Feb 20, 02",4,15,21,29,30,35,8
1962,"Feb 16, 02",16,29,34,40,46,48,3
1963,"Feb 13, 02",1,2,6,24,40,47,7
1964,"Feb 9, 02",7,14,20,30,35,36,10
1965,"Feb 6, 02",1,5,14,15,20,43,32
1966,"Feb 2, 02",11,17,22,26,43,48,27
1967,"Jan 30, 02",2,4,6,11,37,47,22
1968,"Jan 26, 02",3,27,31,34,35,40,22
1969,"Jan 23, 02",1,7,8,33,40,44,28
1970,"Jan 19, 02",7,9,22,35,40,47,36
1971,"Jan 16, 02",13,17,18,28,37,44,32
1972,"Jan 12, 02",1,7,13,30,34,36,38
1973,"Jan 9, 02",8,12,15,23,28,39,43
1974,"Jan 5, 02",4,19,20,35,41,46,27
1975,"Jan 2, 02",8,9,15,22,26,39,30
1976,"Dec 31, 03",13,14,17,20,39,40,23
1977,"Dec 27, 03",5,9,17,31,37,44,3
1978,"Dec 24, 03",5,12,21,28,30,45,38
1979,"Dec 20, 03",4,18,20,31,39,48,9
1980,"Dec 17, 03",5,14,17,25,34,44,11
1981,"Dec 13, 03",5,7,10,30,34,35,1
1982,"Dec 10, 03",2,13,14,24,29,42,17
1983,"Dec 6, 03",7,21,31,38,42,48,14
1984,"Dec 3, 03",3,11,27,31,33,35,1
1985,"Nov 29, 03",13,17,26,27,29,45,6
1986,"Nov 26, 03",3,5,7,25,40,47,42
1987,"Nov 22, 03",2,16,25,34,37,48,13
1988,"Nov 19, 03",9,10,13,23,28,29,33
1989,"Nov 15, 03",18,27,33,34,44,47,42
1990,"Nov 12, 03",3,4,41,44,45,48,18
1991,"Nov 8, 03",2,23,28,43,47,49,29
1992,"Nov 5, 03",5,6,13,34,35,43,18
1993,"Nov 1, 03",8,18,29,31,41,43,34
1994,"Oct 29, 03",8,9,22,29,37,49,33
1995,"Oct 25, 03",8,13,16,19,33,49,26
1996,"Oct 22, 03",11,17,26,31,40,44,34
1997,"Oct 18, 03",10,25,26,38,46,49,37
1998,"Oct 15, 03",1,10,14,16,25,39,46
1999,"Oct 11, 03",6,9,21,25,27,32,13
2000,"Oct 8, 03",3,11,18,34,37,41,5
2001,"Oct 4, 03",3,28,29,32,37,45,34
2002,"Oct 1, 03",1,11,17,41,42,45,13
2003,"Sep 27, 03",7,8,16,37,43,44,15
2004,"Sep 24, 03",3,5,11,34,38,47,25
2005,"Sep 20, 03",1,6,23,35,36,39,18
2006,"Sep 17, 03",6,11,13,30,31,37,34
2007,"Sep 13, 03",12,21,26,37,43,49,25
2008,"Sep 10, 03",1,15,24,34,40,48,12
2009,"Sep 6, 03",11,27,41,45,46,49,22
2010,"Sep 3, 03",13,15,16,18,26,33,9
2011,"Aug 30, 03",3,6,37,38,45,47,11
2012,"Aug 27, 03",7,14,20,23,38,46,32
2013,"Aug 23, 03",2,6,19,27,35,47,1
2014,"Aug 20, 03",12,16,20,29,36,47,24
2015,"Aug 16, 03",11,15,17,19,32,39,30
2016,"Aug 13, 03",5,6,13,16,27,30,44
2017,"Aug 9, 03",5,7,10,13,27,29,43
2018,"Aug 6, 03",4,16,27,31,37,38,44
2019,"Aug 2, 03",6,13,23,26,33,34,7
2020,"Jul 30, 03",4,6,12,18,41,48,8
2021,"Jul 26, 03",11,22,26,35,41,46,8
2022,"Jul 23, 03",2,7,15,36,37,49,9
2023,"Jul 19, 03",4,13,33,36,41,47,46
2024,"Jul 16, 03",14,21,26,33,35,46,42
2025,"Jul 12, 03",4,8,13,21,29,35,3
2026,"Jul 9, 03",4,6,9,13,46,48,31
2027,"Jul 5, 03",4,15,26,37,41,45,40
2028,"Jul 2, 03",5,8,12,14,25,37,6
2029,"Jun 28, 03",7,9,19,20,25,44,34
2030,"Jun 25, 03",10,14,15,27,41,47,36
2031,"Jun 21, 03",12,22,25,34,39,40,32
2032,"Jun 18, 03",1,11,29,30,42,44,10
2033,"Jun 14, 03",7,8,21,22,27,29,47
2034,"Jun 11, 03",3,9,24,37,46,49,14
2035,"Jun 7, 03",17,20,23,30,40,47,11
2036,"Jun 4, 03",18,19,29,33,40,47,43
2037,"May 31, 03",14,18,22,23,31,45,32
2038,"May 28, 03",6,16,20,29,33,45,39
2039,"May 24, 03",6,12,15,25,31,47,46
2040,"May 21, 03",3,7,16,26,38,47,10
2041,"May 17, 03",11,17,29,39,41,48,25
2042,"May 14, 03",7,32,37,38,44,45,40
2043,"May 10, 03",5,13,15,20,24,42,41
2044,"May 7, 03",4,20,28,33,43,48,8
2045,"May 3, 03",5,12,31,35,37,46,9
2046,"Apr 30, 03",6,7,19,29,43,47,24
2047,"Apr 26, 03",3,17,20,30,32,35,6
2048,"Apr 23, 03",6,9,14,29,34,45,49
2049,"Apr 19, 03",4,12,40,43,48,49,27
2050,"Apr 16, 03",8,18,21,26,42,48,31
2051,"Apr 12, 03",5,7,9,25,28,48,27
2052,"Apr 9, 03",8,10,15,16,31,46,25
2053,"Apr 5, 03",15,21,31,36,44,49,5
2054,"Apr 2, 03",1,25,32,33,34,35,7
2055,"Mar 29, 03",5,7,18,30,37,46,19
2056,"Mar 26, 03",4,6,7,18,46,47,36
2057,"Mar 22, 03",5,24,31,37,38,47,10
2058,"Mar 19, 03",2,20,30,43,44,47,4
2059,"Mar 15, 03",7,15,29,33,40,45,39
2060,"Mar 12, 03",16,18,21,22,32,33,5
2061,"Mar 8, 03",8,20,22,24,33,44,30
2062,"Mar 5, 03",6,8,19,27,45,46,34
2063,"Mar 1, 03",5,17,22,34,40,47,45
2064,"Feb 26, 03",1,5,18,19,24,28,30
2065,"Feb 22, 03",2,6,17,34,46,48,49
2066,"Feb 19, 03",3,24,27,29,32,45,6
2067,"Feb 15, 03",3,11,12,25,32,38,36
2068,"Feb 12, 03",8,23,29,34,40,47,4
2069,"Feb 8, 03",15,23,24,28,30,41,5
2070,"Feb 5, 03",7,9,33,35,45,47,36
2071,"Feb 1, 03",1,5,29,43,44,48,16
2072,"Jan 29, 03",1,6,29,34,41,46,10
2073,"Jan 25, 03",9,14,17,32,39,49,36
2074,"Jan 22, 03",18,22,26,29,35,37,24
2075,"Jan 18, 03",4,6,11,25,30,44,21
2076,"Jan 15, 03",15,17,25,36,38,45,14
2077,"Jan 11, 03",5,9,26,28,32,41,40
2078,"Jan 8, 03",1,2,12,16,28,41,11
2079,"Jan 4, 03",5,13,21,30,37,46,18
2080,"Jan 1, 03",2,5,32,34,38,49,7
2081,"Dec 29, 04",6,11,21,37,40,46,35
2082,"Dec 25, 04",4,13,16,32,35,37,34
2083,"Dec 22, 04",11,17,35,38,43,47,42
2084,"Dec 18, 04",3,18,27,32,37,40,42
2085,"Dec 15, 04",1,17,32,35,38,48,26
2086,"Dec 11, 04",2,9,40,43,47,48,39
2087,"Dec 8, 04",5,11,25,28,35,49,46
2088,"Dec 4, 04",16,24,26,30,39,42,6
2089,"Dec 1, 04",4,23,26,35,36,40,48
2090,"Nov 27, 04",12,15,30,38,47,48,27
2091,"Nov 24, 04",15,17,19,20,35,38,31
2092,"Nov 20, 04",28,30,38,44,45,48,18
2093,"Nov 17, 04",13,24,30,41,43,47,17
2094,"Nov 13, 04",4,6,7,17,31,36,27
2095,"Nov 10, 04",2,9,19,33,35,45,12
2096,"Nov 6, 04",1,6,16,34,37,41,12
2097,"Nov 3, 04",10,18,19,37,43,48,12
2098,"Oct 30, 04",18,26,29,39,43,45,9
2099,"Oct 27, 04",29,30,33,34,37,46,47
2100,"Oct 23, 04",1,8,13,24,27,43,36
2101,"Oct 20, 04",2,3,13,14,31,36,9
2102,"Oct 16, 04",1,3,11,40,42,48,35
2103,"Oct 13, 04",6,15,22,30,31,48,1
2104,"Oct 9, 04",16,23,33,35,43,49,6
2105,"Oct 6, 04",20,26,29,31,40,49,18
2106,"Oct 2, 04",4,9,14,27,35,48,32
2107,"Sep 29, 04",10,12,14,27,34,36,26
2108,"Sep 25, 04",15,17,20,21,44,47,26
2109,"Sep 22, 04",13,30,32,33,42,46,5
2110,"Sep 18, 04",7,11,15,39,42,48,40
2111,"Sep 15, 04",1,3,15,16,22,39,37
2112,"Sep 11, 04",7,10,21,29,32,43,27
2113,"Sep 8, 04",10,26,37,40,42,47,5
2114,"Sep 4, 04",2,4,5,44,46,47,3
2115,"Sep 1, 04",1,2,21,30,31,38,46
2116,"Aug 28, 04",17,19,23,24,28,38,12
2117,"Aug 25, 04",9,16,22,23,33,45,46
2118,"Aug 21, 04",28,30,31,37,39,46,34
2119,"Aug 18, 04",3,4,13,21,27,29,19
